data,load,GRU,lstm,RF,LM,GB,SVM,SVR,Target2
2013/10/6 4:00,32466.07,36208.8125,36077.67188,35715.08951,39158.64105,36958.88111,37059.29319,35471.0132,36031.45
2013/10/6 5:00,32790.94,39969.13281,39982.48828,38603.19534,39863.99119,40889.83525,39796.41734,38884.36983,40112.8
2013/10/6 6:00,33023.9,47632.08203,48151.79297,46522.94687,40597.79482,48547.50299,43000.95535,43486.28134,49157.29
2013/10/6 7:00,34614.58,55092.64063,55180.17188,50517.12868,42368.61082,53366.41944,47400.04765,48972.93509,55072.29
2013/10/6 8:00,37148.93,57905.07813,57911.91797,53965.75447,44883.10665,56339.52732,51401.4681,52476.36486,57027.88
2013/10/6 9:00,39504.92,57264.28906,57448.12109,55246.35025,47358.69903,58754.19962,53906.02284,53963.33201,57316.35
2013/10/6 10:00,41967.38,58221.10156,58344.91016,57361.61866,49560.44968,59240.79958,55194.43588,55682.15683,58741.41
2013/10/6 11:00,44274.23,59842.89063,60013.62891,58579.585,51428.02757,60601.72534,55462.41159,57697.23429,59742.41
2013/10/6 12:00,43836.52,59010.53125,59158.57031,58401.34806,51217.41447,60463.82398,55155.25056,57517.08083,59140.9
2013/10/6 13:00,42043.82,58188.41797,58264.28125,57773.44826,49756.66302,59675.40144,54176.31488,56212.75919,58725.94
2013/10/6 14:00,40970.93,57517.14063,57644.35156,55652.27274,48678.03346,57960.96099,53007.59346,55279.72479,57805.93
2013/10/6 15:00,40518.66,56779.36328,56836.80469,56106.8415,48477.09606,57440.43084,52754.02528,54839.86258,56602.91
2013/10/6 16:00,40570.53,55476.38281,55706.65234,55275.34507,48735.09556,57063.3097,52428.91028,54352.26252,55125.07
2013/10/6 17:00,41634.32,54834.40625,54909.75781,54942.7333,49829.0141,56687.71588,52642.63524,54426.38877,55042.26
2013/10/6 18:00,44108.61,55178.19531,55011.39844,56587.89429,52121.07952,57612.08171,53906.89161,55901.34464,55974.1
2013/10/6 19:00,46196.15,57288.32031,57273.3125,57991.65281,54036.65783,58530.5708,54450.69467,57555.08733,58123.52
2013/10/6 20:00,44309.72,56070.07422,56585.33984,54896.02442,52658.79032,54952.48216,52074.40205,54490.5482,55283.41
2013/10/6 21:00,42370.51,51826.89844,51959.00781,50542.874,50741.8848,50856.68967,48647.58274,50691.49185,51415
2013/10/6 22:00,41293.07,47953.50781,48155.83203,47625.72421,49627.14535,46793.05096,45895.47005,47919.99591,47439.21
2013/10/6 23:00,38364.69,42880.21484,43349.09375,43560.58121,47513.43185,43822.41683,41890.82063,43780.35787,43057.56
2013/10/7 0:00,35692.93,40089.57422,40064.45313,40452.22889,41505.45402,40567.57728,40056.63871,41825.22368,39940.81
2013/10/7 1:00,34192.34,38505.91016,38421.34375,38614.758,40360.50513,38856.75993,38232.44562,40018.06815,38027.08
2013/10/7 2:00,33463.43,37205.10156,37143.60938,37699.58556,39980.97151,37757.73667,37432.48066,39143.29606,37325.47
2013/10/7 3:00,34280.61,37552.90234,37608.35938,38174.33276,40821.17516,38507.86155,37984.31666,39692.76629,37775.01
2013/10/7 4:00,36031.45,39143.21094,39138.93359,39202.68554,42396.4861,40052.78991,39557.6072,41174.18265,39172.77
2013/10/7 5:00,40112.8,42372.13281,42389.52344,42972.17864,45494.36354,43299.51838,43082.6684,44437.54594,42618.94
2013/10/7 6:00,49157.29,49377.87891,49344.72266,51078.68038,51696.06526,49807.80981,50980.34581,51930.41277,50518.65
2013/10/7 7:00,55072.29,56076.82422,56152.50391,56446.96138,56792.22769,55368.18286,56128.43397,56917.29845,56224.35
2013/10/7 8:00,57027.88,58405.47656,58306.69922,57873.57121,58944.32826,57522.1999,57692.40793,58376.59007,57740.41
2013/10/7 9:00,57316.35,57738.32031,57702.39844,57986.79897,59323.60298,57241.52103,57835.83139,58726.84852,58091.67
2013/10/7 10:00,58741.41,58772.23438,58902.69531,59179.97732,60209.69035,58011.50075,58886.56921,59952.83778,59238.27
2013/10/7 11:00,59742.41,60406.76172,60530.28906,60277.95541,61003.75421,58730.24402,59502.77738,60624.73237,60274.76
2013/10/7 12:00,59140.9,59474.74609,59442.64844,59585.0979,60306.98954,58270.69105,58900.75911,59796.93037,59503.08
2013/10/7 13:00,58725.94,58694.22656,58693.78125,59061.39188,59335.06429,57656.24891,58559.08109,58905.2001,58549.4
2013/10/7 14:00,57805.93,57523.09375,57611.21484,57297.35415,58339.91162,56936.13917,57617.70999,57794.66548,57826.86
2013/10/7 15:00,56602.91,56811.95313,56711.53125,56189.00095,57267.94561,55791.59735,56401.55509,56670.51531,56854.07
2013/10/7 16:00,55125.07,55480.51953,55682.85156,55227.99049,56091.42646,54576.86486,54960.28692,55459.41502,55304.34
2013/10/7 17:00,55042.26,54865.05859,54794.73828,54902.90341,56009.12685,54379.6409,54885.96964,55366.94876,55122.34
2013/10/7 18:00,55974.1,54861.38281,54914.19141,55895.53232,57051.90159,54629.61076,55699.71571,56295.73382,56470.05
2013/10/7 19:00,58123.52,58279.55469,58778.27734,57565.65522,58742.99854,56705.87218,57669.65425,57986.16481,58243.64
2013/10/7 20:00,55283.41,56137.875,56088.13281,55058.84212,56740.74168,53580.60121,54837.68828,54769.68457,55519.1
2013/10/7 21:00,51415,51617.39453,51897.50391,51469.51749,53463.31958,50782.2163,51162.89381,51236.07974,51774.45
2013/10/7 22:00,47439.21,48018.25,48539.11328,47739.42709,50237.70457,48123.74009,47525.18656,47613.55966,47881.47
2013/10/7 23:00,43057.56,43176.53516,43585.05859,43366.70904,46602.51997,43461.33755,43689.90116,42863.18968,43286.88
2013/10/8 0:00,39940.81,40164.87891,40170.98438,40140.59059,39365.18055,39988.48442,40611.40292,39086.79559,40077.31
2013/10/8 1:00,38027.08,38338.26953,38313.03516,38171.57041,37732.14865,37871.15874,39027.42604,37395.2164,38372.88
2013/10/8 2:00,37325.47,37692.17188,37637.00781,37429.2467,37172.37209,37437.72145,38538.20437,36943.09953,37475.62
2013/10/8 3:00,37775.01,37768.31641,37748.15625,38098.03927,37727.77108,37995.62868,38997.47779,37555.40892,37724.96
2013/10/8 4:00,39172.77,38948.53516,38962.67188,39561.51593,39121.65598,39073.40686,40376.39243,39050.0781,39164.58
2013/10/8 5:00,42618.94,42550.95313,42681.64453,42976.46444,42247.4085,42552.76639,43587.85462,42545.03339,42700.84
2013/10/8 6:00,50518.65,49619.22266,49858.625,49982.46395,48940.92798,49723.57434,51953.40728,50145.88137,50688.82
2013/10/8 7:00,56224.35,56082.08203,56165.60156,55489.85189,54402.28687,55639.52991,57133.05422,54949.17461,56301.7
2013/10/8 8:00,57740.41,58331.33594,58417.25,54463.13489,56021.0643,56937.5782,58118.07846,56535.36544,57766.8
2013/10/8 9:00,58091.67,57549.64844,57400.33984,56966.2638,55979.20315,57366.00476,58225.83741,57355.05766,58109.87
2013/10/8 10:00,59238.27,58826.61719,59102.53906,58125.9952,56470.22048,58498.6028,59332.80201,58488.79256,58930.69
2013/10/8 11:00,60274.76,60032.67969,60069.03906,59393.81681,56967.45047,59563.348,60231.03002,59298.29732,59727.85
2013/10/8 12:00,59503.08,59000.40234,58926.25,58310.48536,56122.21177,58426.03586,59374.82004,58680.9612,59012.59
2013/10/8 13:00,58549.4,58307.64063,58276.33984,57167.14165,54878.05234,57421.62353,58615.30146,57987.39325,58695
2013/10/8 14:00,57826.86,57802.97656,57663.60938,55847.36319,53912.39491,56763.47347,57864.56488,57284.29839,58300.06
2013/10/8 15:00,56854.07,57252.28906,57119.83984,54867.52109,52801.96778,55767.85351,56880.72234,56285.54714,57765.89
2013/10/8 16:00,55304.34,56445.45313,56690.80469,52110.9496,51256.98463,54150.51673,55358.39881,54814.72123,56833.14
2013/10/8 17:00,55122.34,56506.39453,56498.91797,52371.28442,50797.50884,54379.48873,55440.59535,54782.36274,56755.79
2013/10/8 18:00,56470.05,56565.08594,56610.4375,55042.68548,51825.86825,55464.73779,56916.90978,56109.95258,58013.41
2013/10/8 19:00,58243.64,59582.30859,60322.6875,58083.80163,53159.94701,57423.03821,58912.38768,58123.60907,59381.14
2013/10/8 20:00,55519.1,56909.57813,57048.5,55078.78801,51023.99994,54755.3613,55939.77663,55165.92007,56100.59
2013/10/8 21:00,51774.45,52292.60938,52686.88672,51608.33739,47591.38443,50907.64619,52124.59587,51560.84161,52595.27
2013/10/8 22:00,47881.47,49259.13672,49429.30859,47816.72603,43991.07186,48117.53541,48425.88653,47690.42155,48923.42
2013/10/8 23:00,43286.88,44445.83984,44483.78906,43339.16294,39950.32918,42399.46416,44427.94743,43043.55799,44499.91
2013/10/9 0:00,40077.31,41365.90234,41173.32813,40503.18747,37262.06308,41263.45522,41646.49934,40040.11772,40918.15
2013/10/9 1:00,38372.88,39144.30859,39128.28906,38737.69101,35764.96935,39107.53633,39934.72296,38560.62849,38744.16
2013/10/9 2:00,37475.62,37841.21875,37774.10547,37611.47218,35181.41628,38523.92351,38946.3879,37869.32703,37744.98
2013/10/9 3:00,37724.96,37949.3125,37939.53906,38100.37929,35601.98823,38915.71218,39068.2654,38311.94415,38296.44
2013/10/9 4:00,39164.58,39757.61719,39746.75781,39410.61913,37046.80642,39687.89993,40428.9446,39886.56486,39850.72
2013/10/9 5:00,42700.84,43492.65234,43663.66797,42869.93398,40217.95791,43237.24661,43719.74119,43558.31482,43421.56
2013/10/9 6:00,50688.82,50576.05469,50659.19531,51105.26734,46986.32123,50424.55252,51401.85524,51670.84697,51098.32
2013/10/9 7:00,56301.7,56362.61328,56504.29688,55494.22667,52525.18853,56434.55485,56914.17413,56683.70978,57137.99
2013/10/9 8:00,57766.8,59230.01563,59238.34766,56261.86556,54159.96629,57994.41971,58531.83953,57968.82062,58756.88
2013/10/9 9:00,58109.87,58736.26172,58562.58984,57598.2769,54113.20427,58557.8751,58998.63312,58672.14901,58914.31
2013/10/9 10:00,58930.69,59688.42188,59803.63281,58914.27775,54400.14776,58999.45117,59989.23044,59517.34187,60047.26
2013/10/9 11:00,59727.85,61267.76563,61339.22656,59722.63904,54788.78301,60247.00483,60923.63936,59963.80725,60890.83
2013/10/9 12:00,59012.59,60120.04688,60062.24219,59080.59743,53981.01327,59569.70161,60184.35561,59110.91324,60243.82
2013/10/9 13:00,58695,59420.72656,59369.39453,58213.86349,53321.55989,58410.84397,59719.37969,58865.2861,59721.48
2013/10/9 14:00,58300.06,58742.10547,58736.6875,57729.14349,52847.84358,58114.66867,59150.93546,58326.18442,58229.99
2013/10/9 15:00,57765.89,57236.45313,57309.10547,56924.60471,52378.14095,57539.60147,58330.50933,57611.55467,57400.98
2013/10/9 16:00,56833.14,56384.84766,56509.47656,55760.98043,51532.69127,56737.68413,57160.60958,56562.61343,56338.1
2013/10/9 17:00,56755.79,56099.00781,56191.00781,55448.87884,51399.03285,56802.57239,57098.45445,56488.48878,56273.49
2013/10/9 18:00,58013.41,56171.19922,56186.72266,56937.95572,52617.65914,57891.63288,58433.38536,57694.85878,57468.32
2013/10/9 19:00,59381.14,59404.8125,59924.80469,58711.86574,53669.17618,59247.94119,60215.16269,58907.6404,59071.74
2013/10/9 20:00,56100.59,56340.625,56409.83594,55119.27441,51225.48194,55997.08997,56606.02023,55339.48731,55838.51
2013/10/9 21:00,52595.27,52104.74219,52510.86328,52483.98701,47917.5023,52642.96865,52841.26781,52250.09413,51952.81
2013/10/9 22:00,48923.42,48772.82813,48829.4375,48374.55502,44555.46234,49042.95146,49131.31843,48890.57554,48535.76
2013/10/9 23:00,44499.91,44179.61328,44329.36328,43982.71848,40684.22862,43964.75423,44935.81517,44578.00989,43991.22
2013/10/10 0:00,40918.15,40798.09375,40851.92969,40805.11597,35192.16452,41876.29284,42305.9366,41114.7585,41233.01
2013/10/10 1:00,38744.16,39362.8125,39367.14063,38707.396,33513.92706,39381.61146,39812.83658,39178.96912,39323.83
2013/10/10 2:00,37744.98,38281.21094,38245.34375,37844.22318,32949.9649,38109.28054,38271.89308,38301.27556,38714.13
2013/10/10 3:00,38296.44,39006.38672,38969.5625,38327.8171,33747.47403,38199.97601,38200.29973,38715.81799,39131.82
2013/10/10 4:00,39850.72,40454.21484,40374.77734,39573.13198,35704.71803,40092.9501,38910.04936,39473.43576,40391.26
2013/10/10 5:00,43421.56,43488.03906,43537.00391,42713.25301,39710.58025,42955.34862,40793.16768,41725.95611,43695.47
2013/10/10 6:00,51098.32,51217.67969,51050.64063,50752.04761,47798.34095,50227.31723,45606.03856,48247.43559,51569.7
2013/10/10 7:00,57137.99,56802.5,57049.23438,56340.66114,54260.65684,56764.74782,52689.32233,55101.40317,57578.43
2013/10/10 8:00,58756.88,59985.33594,59808.48828,57742.19127,55962.97716,58182.37003,55811.73209,57654.80539,59670.52
2013/10/10 9:00,58914.31,59960.32031,59952.69922,57675.71213,55531.9254,58394.09344,55919.91939,57825.29067,60255.65
2013/10/10 10:00,60047.26,61258.375,61370.23828,59556.02289,55820.89595,60312.73157,56587.03474,58520.66916,61323.08
2013/10/10 11:00,60890.83,62283.30469,62359.9375,60331.58151,56090.91284,60951.6786,57251.2626,58927.09411,62309.52
2013/10/10 12:00,60243.82,61343.23438,61507.15625,59075.28678,55330.77622,59746.69151,56543.70154,57701.6589,61212.06
2013/10/10 13:00,59721.48,59855.57813,59994.78906,57652.84747,54866.4579,58378.73214,55885.85668,56702.08282,60065.46
2013/10/10 14:00,58229.99,58635.42969,58790.20703,56545.86493,53647.72664,56820.84889,54414.43444,54819.39902,59011.68
2013/10/10 15:00,57400.98,57843.29688,57851.10938,55228.24125,52892.16943,55864.69593,53505.40308,53729.89911,57884.19
2013/10/10 16:00,56338.1,56703.95313,56730.84375,54348.88732,51965.56896,54709.81855,52520.53921,52567.55645,56995.12
2013/10/10 17:00,56273.49,56638.58984,56728.36328,54074.73435,51696.50586,54642.35586,52552.91723,52689.64492,56925.05
2013/10/10 18:00,57468.32,56637.78125,56662.36328,55631.77529,52654.36855,55815.39168,54057.79549,54471.40625,58132.62
2013/10/10 19:00,59071.74,59627.0625,59592.03125,57216.46082,53868.3877,57677.7177,56088.55535,56647.58746,58921.59
2013/10/10 20:00,55838.51,55783.8125,56102.05859,53721.5865,51237.7743,53989.94262,53086.70713,53078.82007,55063.19
2013/10/10 21:00,51952.81,51344.29688,51678.38281,50165.89436,47517.27327,50511.0923,49224.45177,49230.51724,51807.21
2013/10/10 22:00,48535.76,48984.13281,49222.78125,46771.19477,44080.73334,47256.65063,46124.50601,46129.83984,48877.01
2013/10/10 23:00,43991.22,44889.44922,44724.04688,43286.53824,40145.58275,43482.58285,42237.96781,42109.98055,45177.86
2013/10/11 0:00,41233.01,41962.27344,41870.42969,39737.01631,35399.05421,40402.41412,39524.77588,39484.7021,41437.76
2013/10/11 1:00,39323.83,39339.60156,39255.04688,37949.07905,33943.43728,38352.96638,37465.69753,37667.91582,39528.58
2013/10/11 2:00,38714.13,38537.97656,38580.10547,36839.02626,33657.38813,36931.14003,36436.30131,36854.20503,38179.96
2013/10/11 3:00,39131.82,37993.41016,37963.28125,36889.63905,34470.69899,36794.92603,36362.81902,36539.94249,37963.38
2013/10/11 4:00,40391.26,38186.90625,38454.8125,37150.92765,35991.20296,38142.53632,37199.52899,36965.14089,38240.02
2013/10/11 5:00,43695.47,38362.88281,38528.51563,37958.62444,39184.46339,39095.3735,39081.69516,38510.68715,38482.08
2013/10/11 6:00,51569.7,39797.17578,39661.125,40232.37046,46270.71306,40884.86658,42610.46701,41338.49976,39718.77
2013/10/11 7:00,57578.43,42937.98828,42895.15625,43417.66176,52341.19966,44008.82635,47480.56805,45381.57427,42425.11
2013/10/11 8:00,59670.52,45757.87109,45771.71875,46421.57975,54368.00498,46060.31563,50257.18805,48247.97257,44993.13
2013/10/11 9:00,60255.65,47097.28516,47228.51172,48136.55726,54545.38038,47430.76115,50816.12899,49259.51246,47624.85
2013/10/11 10:00,61323.08,49023.40234,49102.625,48714.84092,55154.74326,50510.62576,51605.14461,50354.63664,49453.95
2013/10/11 11:00,62309.52,50552.87109,50330.375,49995.03196,55706.93357,50844.81849,52424.02979,51213.16696,50302.07
2013/10/11 12:00,61212.06,49273.62891,49149.38672,49195.10252,54774.82027,50263.13382,51483.77415,50366.75809,50208.34
2013/10/11 13:00,60065.46,48603.64453,48606.84375,48207.42634,53686.95294,47985.72338,50277.58336,49107.20275,48511.19
2013/10/11 14:00,59011.68,47140.58984,46932.10156,47556.32205,52623.48214,47442.58922,49194.55694,48010.20517,46965.1
2013/10/11 15:00,57884.19,46292.90625,46063.44141,46948.09898,51658.44296,46844.82428,48297.30072,47181.54524,46077.85
2013/10/11 16:00,56995.12,45762.61719,45795.99219,46467.08258,50899.95374,46684.28364,47755.20006,46811.28841,45815.77
2013/10/11 17:00,56925.05,46876.90234,46749.92578,46843.36435,50817.12534,47457.49266,48018.29332,47296.73676,47182.59
2013/10/11 18:00,58132.62,48831.49609,49006.3125,48355.48748,51879.82243,49124.0351,49528.84019,49171.81121,48865.18
2013/10/11 19:00,58921.59,50986.15625,50832.98828,49326.57922,52664.47216,49943.24138,50795.45314,50681.98281,49673.26
2013/10/11 20:00,55063.19,47302.9375,47635.20703,46699.6258,49801.65253,47209.07247,47649.28677,47452.15845,46229.82
2013/10/11 21:00,51807.21,44065.59375,43875.22266,44733.14977,46631.52653,44906.95812,45241.19004,45032.33404,43342.39
2013/10/11 22:00,48877.01,42091.71094,42321.35156,43641.09487,44036.2967,43672.56026,43534.05234,43199.93407,42278.6
2013/10/11 23:00,45177.86,39087.92578,39297.375,40721.55158,40848.9907,40891.5091,41333.07317,40306.40268,39450.32
2013/10/12 0:00,41437.76,36446.33203,36425.69531,37625.55716,36104.17017,37563.87165,38092.55865,37802.15292,36343.58
2013/10/12 1:00,39528.58,34044.46094,34212.65625,35296.69285,34578.88191,36176.13063,36126.86466,35892.92508,34272.42
2013/10/12 2:00,38179.96,33289.05078,33469.86719,34271.98714,33884.41525,34681.42602,34551.75831,33966.9332,33571.72
2013/10/12 3:00,37963.38,33403.48438,33550.96875,33817.01687,34171.35174,34434.43193,34006.16104,33114.54049,33341.49
2013/10/12 4:00,38240.02,33617.64453,33678.5,33829.39307,35075.40013,34288.7457,34274.98593,33104.91969,33600.84
2013/10/12 5:00,38482.08,33581.55469,33456.5,33831.45877,36207.84382,34632.31755,34167.89144,33113.59353,33759.18
2013/10/12 6:00,39718.77,33854.51563,33565.09375,34175.86647,38652.82732,34658.64412,32749.42121,31956.49783,33775.56
2013/10/12 7:00,42425.11,35678.50391,35814.10156,35717.32336,41857.50443,36683.21201,33230.55221,33096.87409,35190.61
2013/10/12 8:00,44993.13,38157.04297,38069.86719,38317.75645,44219.98546,39382.89744,35668.84923,36538.20943,37649.43
2013/10/12 9:00,47624.85,40400.23438,40157.82422,40937.74715,46282.0083,41834.2506,38647.73697,40300.19688,40232.92
2013/10/12 10:00,49453.95,42466.58203,42413.04297,42685.88203,48011.16888,44839.64827,41103.76518,43296.39998,42870.1
2013/10/12 11:00,50302.07,45328.06641,45106.92188,44523.88344,48875.15561,46242.38367,42643.31346,45362.00176,45808.49
2013/10/12 12:00,50208.34,45526.16797,46033.47266,44884.42817,48848.5096,46179.40226,42988.42538,45206.70479,45840.34
2013/10/12 13:00,48511.19,44173.54297,43960.69141,43385.13068,47642.94902,44701.08898,41950.57336,43732.63285,44003.96
2013/10/12 14:00,46965.1,42327.23438,42192.69141,42270.47663,46417.4353,43017.38756,40586.33513,41555.52248,42713.58
2013/10/12 15:00,46077.85,41956.41016,41648.12109,41403.82944,45654.5234,42455.79836,40018.00121,40470.15461,41956.46
2013/10/12 16:00,45815.77,41825.06641,41602.97656,40951.4014,45453.38699,42311.87391,40293.33689,40681.76302,41474.16
2013/10/12 17:00,47182.59,42789.0625,42700.25781,42414.75885,46629.24903,44363.9904,42050.15688,42784.74574,41946.45
2013/10/12 18:00,48865.18,43444.71484,43924.67578,44681.31415,48369.97108,46859.66904,44401.87651,45590.95404,44628.22
2013/10/12 19:00,49673.26,47286.01172,47091.77734,46028.55237,49405.80881,48273.63042,46107.94094,47765.49639,47077.03
2013/10/12 20:00,46229.82,46181.1875,46320.45313,44742.96079,46884.98722,46102.56018,43566.28419,45625.88229,44927.61
2013/10/12 21:00,43342.39,43437.69141,43485.07031,43006.12296,44339.71564,44807.27301,40867.41472,42854.10244,43135.82
2013/10/12 22:00,42278.6,42705.39453,42824.12891,41847.36981,43255.02284,43663.20983,40481.93638,42450.93592,42515.2
2013/10/12 23:00,39450.32,39085.78906,39184.39844,39469.65366,41190.83923,41079.30822,39103.21643,40211.71443,39878.93
2013/10/13 0:00,36343.58,37009.28906,37116.05078,37331.9672,37786.00539,38746.45738,36579.95547,36827.98069,37652.16
2013/10/13 1:00,34272.42,36271.10156,36286.25,36224.30377,36260.82223,37239.19641,34722.85225,34055.12524,36230.74
2013/10/13 2:00,33571.72,35854.03125,35874.375,35743.80881,35935.97942,36768.88695,34909.47779,32615.71316,35742.07
2013/10/13 3:00,33341.49,36550.10547,36617.61719,36244.7719,36298.05262,37295.2607,36814.43788,33804.37069,36440.95
2013/10/13 4:00,33600.84,38382.98047,38322.27344,37608.33966,37066.42776,38451.35553,39595.25216,36771.83988,38260.95
2013/10/13 5:00,33759.18,42219.69141,42345.23438,39948.45521,37759.52844,41926.67073,42282.82336,39966.21035,41800.85
2013/10/13 6:00,33775.56,49482.50391,49504.66016,47104.10119,38469.71075,49500.58387,45403.41164,44425.4854,49814.31
2013/10/13 7:00,35190.61,55521.54297,54964.02734,51688.66713,40220.08474,55931.48108,49746.58576,49834.84679,55890.38
2013/10/13 8:00,37649.43,58423.35156,58278.01953,53308.11921,42751.30479,58685.57175,53494.59989,52612.48649,57647.59
2013/10/13 9:00,40232.92,57780.02734,57751.24219,54220.21645,45491.6269,60374.9499,56212.92167,53415.75309,58011.59
2013/10/13 10:00,42870.1,58640.85938,58627.85547,55928.28261,48033.62288,61112.24002,57650.39247,53897.96977,58842.42
2013/10/13 11:00,45808.49,59962.30469,60082.98438,58095.20737,50587.9767,62942.84389,58731.83304,55883.8753,60003.58
2013/10/13 12:00,45840.34,59403.74609,59681.49219,57877.90645,51203.59994,62740.3818,59252.84045,56086.2754,59471.23
2013/10/13 13:00,44003.96,58721.16016,58687.58594,57326.21642,49886.12096,61737.75103,58052.56947,54915.23371,59154.55
2013/10/13 14:00,42713.58,58020.60938,58128.45313,56048.07157,48701.89839,60651.70992,56340.89206,53901.88556,58138.99
2013/10/13 15:00,41956.46,57171.00781,57156.05469,55309.59191,48132.29865,60458.48339,54996.63647,52898.16273,57028.79
2013/10/13 16:00,41474.16,55980.63672,56172.20703,55058.97943,47939.75472,58886.90646,53862.83868,51601.11539,55759.34
2013/10/13 17:00,41946.45,55449.15625,55629.89844,54467.71593,48657.39552,58716.07956,53495.12989,50253.60066,55642.86
2013/10/13 18:00,44628.22,56340.0625,56098.92578,56206.16041,51017.15127,60089.71802,54432.33635,51688.87574,57780.45
2013/10/13 19:00,47077.03,60102.57031,60151.94531,58436.16243,53375.42486,60962.10437,55521.92307,54075.29134,59051.72
2013/10/13 20:00,44927.61,56503.48438,56746.22266,55239.56367,52006.95407,57952.40896,52692.55506,51507.18554,55815.76
2013/10/13 21:00,43135.82,52329.51172,52602.71484,51314.51032,50314.45446,53400.97692,49201.32242,48493.88122,52131.17
2013/10/13 22:00,42515.2,49255.69531,48572.42188,48607.43332,49853.9947,50183.64937,47381.44239,46497.18836,48713.21
2013/10/13 23:00,39878.93,44180.67188,44712.82813,44670.17049,48095.06518,45836.85018,43622.77671,42628.38779,44637.32
2013/10/14 0:00,37652.16,41938.53125,41619.42969,41685.27494,42558.62701,41997.62829,42017.70476,42179.04629,41445.04
2013/10/14 1:00,36230.74,39980.36328,39938.71094,40328.07182,41494.57146,40709.72177,40198.64695,40366.82126,39471.25
2013/10/14 2:00,35742.07,38744.42188,38760.07813,39657.68696,41410.81472,39934.48678,39454.06752,39529.30639,38935.26
2013/10/14 3:00,36440.95,39366.72656,39456.28906,39968.40939,42180.67915,40593.79565,39793.94609,39828.29387,39644.15
2013/10/14 4:00,38260.95,41322.83984,41297.69922,41224.27815,43858.54557,41835.12194,41246.10244,41144.23085,40934.53
2013/10/14 5:00,41800.85,43797.94531,44039.21094,44558.59772,46502.46697,44499.08205,44138.79079,43910.97045,44345.21
2013/10/14 6:00,49814.31,51472.89453,51660.375,51046.78276,51802.68121,51538.18482,51140.02341,51152.44771,51712.57
2013/10/14 7:00,55890.38,57184.17188,57073.05469,56592.32994,56855.25311,56907.05878,57015.66577,56526.31454,57588.44
2013/10/14 8:00,57647.59,59816.04688,59610.02344,58259.93901,58901.58845,58675.96341,58724.45792,58015.28685,59131.8
2013/10/14 9:00,58011.59,59017.45313,59009.55859,58685.48949,59443.88614,59449.29234,58933.3306,58534.77981,59352.93
2013/10/14 10:00,58842.42,60001.35938,60013.11719,59614.38948,60003.76551,59695.82192,59509.74666,59547.96365,60521.37
2013/10/14 11:00,60003.58,61590.39453,61656.80469,60438.53543,61087.12547,61396.05732,60268.57326,60823.57632,61353.11
2013/10/14 12:00,59471.23,60465.51953,60586.36328,59712.68606,60723.16154,59965.44697,59696.40883,60245.42881,61101.95
2013/10/14 13:00,59154.55,60404.14063,60302.89453,59365.42248,59943.28209,59786.11941,59455.76572,59568.2712,60132.8
2013/10/14 14:00,58138.99,59046.97266,59127.00391,58190.91511,58908.33582,58450.45672,58453.73719,58457.5522,58907.03
2013/10/14 15:00,57028.79,57872.03516,57879.96094,57058.73901,57887.42004,57627.71293,57319.42916,57354.72109,57497.44
2013/10/14 16:00,55759.34,56103.87891,56392.14453,55877.0302,56879.521,56433.99375,55992.92739,56118.9645,56249.83
2013/10/14 17:00,55642.86,55922.94531,55878.61328,55981.49638,56694.74724,56020.99856,55887.62315,55913.30716,56010.5
2013/10/14 18:00,57780.45,56404.95313,56142.13281,57449.75479,58634.4193,57660.20417,57939.72081,58037.83073,57807.75
2013/10/14 19:00,59051.72,60666.60938,60475.36719,59402.97221,59927.1561,59205.56244,59127.83103,59405.25164,58683.17
2013/10/14 20:00,55815.76,55658.88281,55749.84375,56101.55207,57597.78652,56161.03426,55809.9542,55912.64994,55914.04
2013/10/14 21:00,52131.17,52603.64453,52881.71875,52273.14598,54502.43694,52829.29982,52146.21539,52100.0957,52483.34
2013/10/14 22:00,48713.21,49188.94141,49438.87109,48741.34508,51912.18564,49640.01239,48854.82319,48613.49143,49010.78
2013/10/14 23:00,44637.32,44535.07813,44868.77344,44906.70548,48695.58529,45466.06239,45136.02057,44295.22807,44764.72
2013/10/15 0:00,41445.04,41921.36719,41604.71875,41724.83184,42460.56247,42208.04542,41773.45822,41858.88461,41485.08
2013/10/15 1:00,39471.25,39784.44531,39705.94531,39549.84367,40853.26452,39775.61648,39846.05342,40025.0374,39609.57
2013/10/15 2:00,38935.26,38933.3125,38885.91406,38835.99548,40508.24956,39593.99875,39339.90787,39558.60311,38858.82
2013/10/15 3:00,39644.15,39351.86328,39294.37109,39540.58452,41307.03749,40717.33625,40043.43404,40199.00624,39608.66
2013/10/15 4:00,40934.53,41254.21484,41174.23828,41123.7376,42686.74191,42230.27721,41300.09634,41335.97101,41035.54
2013/10/15 5:00,44345.21,44103.31641,44370.21875,44395.55727,45617.487,45267.62745,44649.30914,44691.02137,44058.56
2013/10/15 6:00,51712.57,50903.22656,51276.8125,51511.36688,51774.55019,52068.16367,52184.46703,51775.51584,51376.78
2013/10/15 7:00,57588.44,56470.64844,56507.35547,57286.78359,57205.65204,57706.94617,57868.18281,57237.9613,57326.36
2013/10/15 8:00,59131.8,59439.07031,59347.90234,59025.93303,58805.89203,59544.89672,59129.42277,58800.32617,58809.66
2013/10/15 9:00,59352.93,58511.35547,58505.625,58875.70507,58608.08039,59444.4493,59331.13986,59433.75186,59132.71
